,loss,mae,mse,mape,val_loss,val_mae,val_mse,val_mape,lr
0,0.038410674780607224,0.17029359936714172,0.05008181557059288,111.09576416015625,0.11751110106706619,0.2725631892681122,0.14160332083702087,145.8128204345703,0.001
1,0.03986891731619835,0.17370711266994476,0.05188749358057976,118.60444641113281,0.14131276309490204,0.30981671810150146,0.19204957783222198,173.67784118652344,0.001
2,0.040528856217861176,0.17478065192699432,0.053054939955472946,115.70452880859375,0.12851272523403168,0.28601688146591187,0.15573245286941528,174.8899383544922,0.001
3,0.040959518402814865,0.17608237266540527,0.05362294614315033,118.25035858154297,0.12203901261091232,0.28471091389656067,0.15183742344379425,165.19842529296875,0.001
4,0.041740890592336655,0.177158385515213,0.0545988529920578,114.69404602050781,0.12145701795816422,0.2777760922908783,0.14883698523044586,163.44500732421875,0.001
5,0.04090271145105362,0.175718292593956,0.05345091596245766,116.6124267578125,0.21229343116283417,0.3560102581977844,0.24081124365329742,220.15960693359375,0.001
6,0.04131880775094032,0.1768614798784256,0.05404295027256012,113.5214614868164,0.21693885326385498,0.3617403209209442,0.23201629519462585,227.89683532714844,0.001
7,0.04164064675569534,0.17740942537784576,0.0544988177716732,116.79763793945312,0.14681121706962585,0.30727940797805786,0.17717841267585754,190.003662109375,0.001
8,0.040174901485443115,0.17465023696422577,0.052583616226911545,114.14805603027344,0.15555216372013092,0.31293606758117676,0.1795882284641266,195.8460235595703,0.001
9,0.038727015256881714,0.17160195112228394,0.05071505159139633,113.82267761230469,0.1385277956724167,0.3019784688949585,0.16747605800628662,169.5868377685547,0.001
10,0.039951957762241364,0.17396652698516846,0.052245959639549255,113.3553695678711,0.13146202266216278,0.29307371377944946,0.15607784688472748,162.131591796875,0.001
11,0.04164045676589012,0.178151473402977,0.054579757153987885,115.91985321044922,0.12401587516069412,0.269805908203125,0.14111921191215515,162.60496520996094,0.00020000001
12,0.03764624893665314,0.16893522441387177,0.049281347543001175,110.57646179199219,0.12224692851305008,0.26803022623062134,0.14000588655471802,152.97564697265625,0.00020000001
13,0.035915032029151917,0.16468016803264618,0.046930380165576935,106.22183227539062,0.11907093226909637,0.2645132541656494,0.13766011595726013,150.55162048339844,0.00020000001
14,0.03480926528573036,0.16197745501995087,0.04557660222053528,107.64330291748047,0.11725430190563202,0.26274073123931885,0.13549652695655823,151.01560974121094,0.00020000001
15,0.03418213501572609,0.16023670136928558,0.04474887624382973,104.68638610839844,0.11719460785388947,0.2633365988731384,0.135860413312912,152.69766235351562,0.00020000001
16,0.03368198871612549,0.15893946588039398,0.044189419597387314,104.7120132446289,0.1198699101805687,0.26643913984298706,0.1382196992635727,153.3877410888672,0.00020000001
17,0.03294146806001663,0.15736474096775055,0.043175872415304184,101.07390594482422,0.12117981910705566,0.2680508494377136,0.14076261222362518,153.51300048828125,0.00020000001
18,0.03282783180475235,0.15685442090034485,0.042991090565919876,103.22188568115234,0.12041444331407547,0.2661834955215454,0.1390732079744339,151.70187377929688,0.00020000001
19,0.032519303262233734,0.15598711371421814,0.042645953595638275,101.6790771484375,0.11993491649627686,0.2666395604610443,0.1381765604019165,152.79779052734375,0.00020000001
20,0.03259055316448212,0.15617847442626953,0.042747654020786285,102.18470001220703,0.12020480632781982,0.2674306631088257,0.13886593282222748,150.6660919189453,0.00020000001
21,0.03226038068532944,0.15526527166366577,0.04231317713856697,101.7654800415039,0.12164290249347687,0.2687244713306427,0.14000512659549713,150.39077758789062,0.00020000001
22,0.032247867435216904,0.15530027449131012,0.04235894978046417,99.85554504394531,0.12302414327859879,0.2696439325809479,0.13944001495838165,154.4039764404297,0.00020000001
23,0.03190893307328224,0.15431183576583862,0.04187987744808197,100.78092193603516,0.123758465051651,0.27215665578842163,0.1428779810667038,147.60301208496094,0.00020000001
24,0.03187526762485504,0.1544979214668274,0.04180973768234253,99.85474395751953,0.12178193777799606,0.2721993029117584,0.14169220626354218,150.4732666015625,0.00020000001
25,0.03291140869259834,0.15654495358467102,0.042823079973459244,100.87909698486328,0.11646963655948639,0.2709798216819763,0.13988476991653442,143.98138427734375,4.0000003e-05
26,0.03241531550884247,0.1556336134672165,0.04243074357509613,100.98363494873047,0.11576583981513977,0.2695503532886505,0.13865269720554352,143.2545928955078,4.0000003e-05
27,0.03212038055062294,0.15508931875228882,0.04205452650785446,99.6178207397461,0.11510353535413742,0.26862066984176636,0.13793662190437317,143.55438232421875,4.0000003e-05
28,0.03211042657494545,0.15463313460350037,0.04210778698325157,99.79352569580078,0.11531578749418259,0.26905322074890137,0.1384916603565216,143.2426300048828,4.0000003e-05
29,0.03213641420006752,0.15467184782028198,0.042092856019735336,101.10553741455078,0.1158754825592041,0.27001962065696716,0.13931089639663696,143.42703247070312,4.0000003e-05
30,0.03158353641629219,0.153586745262146,0.04141520336270332,98.29547882080078,0.11550337076187134,0.2699165642261505,0.1393488645553589,143.1297607421875,4.0000003e-05
31,0.03145212307572365,0.15353362262248993,0.04123234748840332,98.59541320800781,0.11595173180103302,0.2702079117298126,0.13947694003582,144.27378845214844,4.0000003e-05
