,loss,mae,mse,mape,val_loss,val_mae,val_mse,val_mape,lr
0,0.054138123989105225,0.17789027094841003,0.05367957800626755,127.80919647216797,0.1614515334367752,0.2803053855895996,0.15162856876850128,181.22283935546875,0.001
1,0.055930688977241516,0.18795061111450195,0.0595598965883255,135.2241668701172,0.30182692408561707,0.3363451063632965,0.21121004223823547,219.6162567138672,0.001
2,0.05604439601302147,0.19218595325946808,0.06193259730935097,148.67210388183594,0.15499576926231384,0.29653486609458923,0.1638076901435852,214.73617553710938,0.001
3,0.05437168478965759,0.19120939075946808,0.06129690259695053,145.99444580078125,0.1752423644065857,0.28971919417381287,0.15551556646823883,190.39796447753906,0.001
4,0.05260781943798065,0.19097216427326202,0.060783982276916504,146.61668395996094,0.1787525713443756,0.29588583111763,0.16407157480716705,195.03079223632812,0.001
5,0.05398286506533623,0.19233438372612,0.06174689531326294,153.63986206054688,0.3090527355670929,0.37211093306541443,0.2500033974647522,250.65106201171875,0.001
6,0.054409246891736984,0.19496403634548187,0.06341837346553802,151.52084350585938,0.2278258502483368,0.36128273606300354,0.23259057104587555,263.6745300292969,0.001
7,0.05048861727118492,0.190653458237648,0.060481324791908264,152.4514923095703,0.29335448145866394,0.36546945571899414,0.2432342767715454,248.67478942871094,0.001
8,0.05176961421966553,0.19190165400505066,0.06139572337269783,145.92616271972656,0.23129074275493622,0.3394177258014679,0.2050503045320511,239.5108184814453,0.001
9,0.05111563578248024,0.19357383251190186,0.06208985671401024,152.4463653564453,0.161052867770195,0.29912158846855164,0.16375529766082764,219.19908142089844,0.001
10,0.04980601742863655,0.19041253626346588,0.06017414852976799,149.9811553955078,0.19361752271652222,0.31241852045059204,0.17664848268032074,218.61862182617188,0.001
11,0.05282340571284294,0.19495035707950592,0.06335794180631638,154.92178344726562,0.1492839753627777,0.2887983024120331,0.1592644900083542,197.5066680908203,0.00020000001
12,0.0474618636071682,0.18555259704589844,0.057139743119478226,150.77320861816406,0.13911625742912292,0.27691948413848877,0.14848805963993073,186.11727905273438,0.00020000001
13,0.044774577021598816,0.18196025490760803,0.054850928485393524,146.9752655029297,0.1365310549736023,0.27601805329322815,0.14811348915100098,183.03787231445312,0.00020000001
14,0.04368466138839722,0.17962034046649933,0.05359372869133949,147.3102264404297,0.13372263312339783,0.2696218192577362,0.14277370274066925,179.17922973632812,0.00020000001
15,0.04315268248319626,0.178636372089386,0.05298472195863724,144.91648864746094,0.1325380653142929,0.26929908990859985,0.144134983420372,181.25454711914062,0.00020000001
16,0.04186125099658966,0.17640019953250885,0.051765717566013336,144.68023681640625,0.14032073318958282,0.27317532896995544,0.14671193063259125,180.1818389892578,0.00020000001
17,0.04239199310541153,0.1768931895494461,0.051936227828264236,141.66592407226562,0.13566923141479492,0.2696516215801239,0.14392878115177155,179.87974548339844,0.00020000001
18,0.041499681770801544,0.17568039894104004,0.051344629377126694,139.52304077148438,0.14150522649288177,0.27164462208747864,0.14449775218963623,180.12034606933594,0.00020000001
19,0.04155594855546951,0.17539876699447632,0.05113643780350685,145.38478088378906,0.13868726789951324,0.27478519082069397,0.1465788036584854,180.54721069335938,0.00020000001
20,0.041396480053663254,0.17526188492774963,0.05108115077018738,141.4845428466797,0.1368531584739685,0.2694627642631531,0.14270849525928497,179.784912109375,0.00020000001
21,0.04064445570111275,0.17481574416160583,0.050887033343315125,142.69192504882812,0.14592891931533813,0.27514171600341797,0.14641663432121277,182.89474487304688,0.00020000001
22,0.04104234278202057,0.1753566712141037,0.050995949655771255,143.66375732421875,0.1488666981458664,0.269657701253891,0.1407809555530548,173.58937072753906,0.00020000001
23,0.040771592408418655,0.17393995821475983,0.05032097548246384,141.26112365722656,0.14475557208061218,0.27104106545448303,0.14319179952144623,175.1623992919922,0.00020000001
24,0.04027263820171356,0.1734684556722641,0.04994605481624603,141.83766174316406,0.1471284180879593,0.27130821347236633,0.14267756044864655,174.51303100585938,0.00020000001
25,0.04014423489570618,0.1732969880104065,0.04991944879293442,140.86260986328125,0.1472119688987732,0.2768343389034271,0.14662784337997437,179.2727813720703,0.00020000001
26,0.04107905179262161,0.1758340448141098,0.0512654110789299,141.92129516601562,0.1503211110830307,0.2703206539154053,0.14121168851852417,171.36561584472656,4.0000003e-05
27,0.040423937141895294,0.17416886985301971,0.05041399598121643,141.66860961914062,0.14884285628795624,0.27037569880485535,0.14187434315681458,172.65882873535156,4.0000003e-05
28,0.04058825969696045,0.17439989745616913,0.050426777452230453,140.23487854003906,0.15078087151050568,0.270432710647583,0.14160263538360596,171.5734405517578,4.0000003e-05
29,0.0396813303232193,0.17323988676071167,0.04977397248148918,142.51319885253906,0.14686457812786102,0.270622581243515,0.14193598926067352,173.55831909179688,4.0000003e-05
