,loss,mae,mse,mape,val_loss,val_mae,val_mse,val_mape,lr
0,0.02519301138818264,0.20349442958831787,0.0694345086812973,137.6208953857422,0.07821916788816452,0.32442426681518555,0.20664234459400177,170.4187469482422,0.001
1,0.029007239267230034,0.21869181096553802,0.08110912889242172,152.44735717773438,0.07436125725507736,0.30639126896858215,0.17699086666107178,156.8749237060547,0.001
2,0.02872384712100029,0.21690507233142853,0.08024025708436966,150.87591552734375,0.07773670554161072,0.3550678789615631,0.225441113114357,184.5230255126953,0.001
3,0.029559770599007607,0.22077208757400513,0.08353347331285477,145.6692657470703,0.08078345656394958,0.290230393409729,0.16250306367874146,156.5368194580078,0.001
4,0.02934153936803341,0.21903614699840546,0.08261881023645401,148.1586456298828,0.08663100004196167,0.33933061361312866,0.2402263730764389,171.36141967773438,0.001
5,0.029648831114172935,0.22064897418022156,0.08342266827821732,150.8865203857422,0.08442112058401108,0.29757240414619446,0.18671715259552002,154.7313690185547,0.001
6,0.028459832072257996,0.21619264781475067,0.08048319816589355,146.96002197265625,0.07788142561912537,0.28943541646003723,0.16939926147460938,163.51480102539062,0.001
7,0.02759934961795807,0.2135976105928421,0.0776795968413353,150.51722717285156,0.07519567012786865,0.3022165298461914,0.17749732732772827,158.497802734375,0.001
8,0.027360040694475174,0.21287938952445984,0.0776008740067482,147.16490173339844,0.06895899027585983,0.2775058150291443,0.14640018343925476,153.2234649658203,0.001
9,0.02753138355910778,0.21374917030334473,0.07806099206209183,147.76231384277344,0.07539244741201401,0.3039170205593109,0.1774105578660965,153.84722900390625,0.001
10,0.026740018278360367,0.20994685590267181,0.07593562453985214,142.6820068359375,0.07591160386800766,0.2833537459373474,0.1600022166967392,160.46038818359375,0.001
11,0.026802824810147285,0.21032465994358063,0.07632405310869217,146.6424102783203,0.07767729461193085,0.3401320278644562,0.21329675614833832,175.50546264648438,0.001
12,0.02758340910077095,0.21359701454639435,0.07858182489871979,152.19288635253906,0.08027176558971405,0.2867852449417114,0.16723676025867462,158.9851531982422,0.001
13,0.026768837124109268,0.21009908616542816,0.07609643787145615,145.31703186035156,0.07335589826107025,0.2995966374874115,0.17279592156410217,162.17156982421875,0.001
14,0.027725733816623688,0.2136356383562088,0.07864139974117279,150.4376678466797,0.07813760638237,0.3446095883846283,0.20857127010822296,176.7166748046875,0.001
15,0.02765475958585739,0.21344974637031555,0.07907319813966751,146.32313537597656,0.10216004401445389,0.3572095036506653,0.2615616023540497,168.2206268310547,0.001
16,0.027767924591898918,0.21342939138412476,0.07867006212472916,148.3078155517578,0.08326490968465805,0.33668047189712524,0.22637812793254852,181.8077850341797,0.001
17,0.028672955930233,0.21770761907100677,0.08220186829566956,149.75424194335938,0.09382367134094238,0.27963900566101074,0.15704193711280823,159.900634765625,0.001
18,0.027728809043765068,0.21361327171325684,0.07869589328765869,148.00228881835938,0.08190473914146423,0.3116905689239502,0.190089151263237,148.10154724121094,0.001
19,0.02852967381477356,0.21591439843177795,0.08121919631958008,149.29977416992188,0.08279938250780106,0.2797568142414093,0.16178667545318604,152.26083374023438,0.00020000001
20,0.02525291219353676,0.20332685112953186,0.0720013678073883,136.89356994628906,0.08418279141187668,0.27314263582229614,0.1574181765317917,147.90057373046875,0.00020000001
21,0.023668166249990463,0.19614678621292114,0.06717842072248459,133.10665893554688,0.08139128237962723,0.27088016271591187,0.15416263043880463,144.5830841064453,0.00020000001
22,0.02259039506316185,0.19177277386188507,0.06431462615728378,131.14219665527344,0.07908274233341217,0.27364739775657654,0.15503257513046265,144.22071838378906,0.00020000001
23,0.022099250927567482,0.18986813724040985,0.06310955435037613,130.3952178955078,0.07906465977430344,0.27713197469711304,0.1597510427236557,147.73583984375,0.00020000001
24,0.02170361764729023,0.18781740963459015,0.06218719482421875,127.44762420654297,0.08044914901256561,0.27075421810150146,0.15354973077774048,144.09579467773438,0.00020000001
25,0.021259527653455734,0.18603254854679108,0.060940876603126526,127.11101531982422,0.07960794121026993,0.27145761251449585,0.15403836965560913,143.43931579589844,0.00020000001
26,0.02093946747481823,0.18455339968204498,0.060194097459316254,124.82421112060547,0.08083679527044296,0.2688198387622833,0.1513747274875641,143.62022399902344,0.00020000001
27,0.020982997491955757,0.1844780445098877,0.06026827171444893,128.8436737060547,0.08415340632200241,0.26941579580307007,0.15062077343463898,143.73489379882812,0.00020000001
28,0.02070421166718006,0.1832132339477539,0.05941649153828621,126.3321533203125,0.08120192587375641,0.276655375957489,0.16058602929115295,145.49212646484375,0.00020000001
