,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive
,25%,25%,25%,25%,25%,25%,25%,50%,50%,50%,50%,50%,50%,50%,75%,75%,75%,75%,75%,75%,75%,count,count,count,count,count,count,count,max,max,max,max,max,max,max,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,std,std,std,std,std,std,std
hour2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,179.8622350000005,170.59162000000015,179.97691999999915,181.31398499999887,195.4406600000002,150.9273444999999,197.03672000000006,370.3152100000007,364.1316999999999,379.1055500000002,390.5131099999999,426.09920000000056,320.66965000000164,466.08164000000033,641.7108195000001,643.4453350000003,672.4083300000002,689.17292,748.0749799999994,574.8339950000009,927.5458999999992,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3291.36104,3085.2170399999995,3259.3493610000005,2959.38205,3008.5080500000004,2845.238650000001,2674.340938000001,472.8616610110347,463.3648801451383,480.99446556640277,487.83858370349213,523.5353280212904,412.3124507332208,648.1185866597214,0.0702199999996082,0.0001360000005661,0.0569800000012037,0.0689500000007683,0.0998799999997572,0.0592899999992369,0.1480899999987741,411.9430494476275,400.73026675576983,412.89418042589153,403.4811261561389,422.25633097301505,360.9750843333258,573.7481877563129
9,193.15506499999992,184.6877899999999,180.57198000000062,190.44736000000012,211.50165500000003,171.55633650000073,170.55580499999996,426.33128000000033,404.60377999999946,405.00894999999946,414.43641000000025,443.4807099999998,356.6249000000007,418.5549800000008,758.9137799999999,713.4558204999994,722.2141700000002,723.9903214999995,753.0931,624.9738450000004,928.1028600000008,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3861.284600000001,3658.302600000001,3774.0418100000006,3571.10081,3621.578809999999,3479.590610000001,2524.61491,539.9051877938466,508.576850326626,512.038246543944,519.9324339184733,543.9778974563158,453.1656893509022,610.3961277153275,0.0165999999990162,0.4877899999992223,0.3178109999989829,0.2335700000003271,0.0083300000005692,0.147770000001401,2.1050599999998667,472.5928431694281,439.79359102849713,451.2010972925853,446.6616221293966,452.4779121202552,396.986247984861,553.248134987416
10,237.15664500000094,214.8990700000004,208.53902649999964,206.81305499999962,220.03137500000048,195.30608499999835,198.01613499999897,519.9454800000003,480.90157,455.7913199999985,465.5928700000004,470.37205,422.1905599999991,434.10224000000017,916.9567099999994,842.7741349999997,823.5084899999993,827.7671800000007,831.0776464999999,747.470620000001,924.7177499999998,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4359.94304,4184.729539999998,4478.473539999999,4294.838539999999,4271.38054,4138.002340000001,3397.087389999999,649.6039722412047,598.316490527327,591.789672677658,596.6912980181747,602.3452526028822,537.6811849720888,632.2656073126709,0.0294900000008055,0.0175199999994219,0.0300200000001495,0.0213499999990744,0.0695099999993544,0.0260399999988294,0.9913200000009964,556.6182072606578,521.2621002482715,527.5846314205578,529.5545788163449,527.3095346870365,477.5757594877696,584.4415856794034
11,282.8784849999993,256.13881500000025,257.09807,241.92848999999933,250.31437000000005,236.66829349999992,200.09521500000028,621.3523800000003,570.2175399999996,540.44391,531.7517900000021,531.4488000000001,506.3360199999988,494.26010999999926,1070.4845699999987,983.2061549999999,957.6143400000001,963.1015649999998,947.7601300000006,876.1996750000008,960.1320299999988,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4764.328399999999,4970.35341,5323.2354099999975,5143.989409999998,5131.540409999998,4950.168409999998,4379.46039,761.2462460693237,707.2593289022458,696.4665451831754,696.6499942775542,696.7176788009867,643.8499187049202,692.87806554343,0.0010099999999511,0.0599199999996926,0.0977499999971769,0.1206600000004982,0.155799999998635,0.2159800000008545,3.107689999998911,642.208737384279,615.331770498255,622.7296919078872,633.5818097602119,631.309418521463,571.7310814928096,661.5105164753251
12,326.6217200000001,301.92747000000054,289.8593299999993,266.4614499999998,257.7157499999994,272.35087999999996,191.60717999999903,694.4107199999999,636.4684100000013,601.1251899999988,582.7306900000003,582.1671399999996,584.3884800000014,512.5122100000008,1180.7785150000009,1109.0784050000002,1085.6789850000014,1087.7893599999989,1084.5309150000003,993.8967699999985,1055.3992899999994,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5490.271480000001,5797.739480000002,6254.649480000002,6038.65648,6047.40648,5869.672280000001,5270.598910000002,860.0107982476957,813.9785685470597,800.2827499049721,796.1606735791249,794.6314788430482,747.7630059888356,777.9230739382731,0.0166000000008352,0.0074199999999109,0.0982699999985925,0.1293700000005628,0.0051899999998568,0.0709699999988515,4.237409999999727,726.2593433301042,714.5658535160704,726.6907280091506,754.9358183536982,765.6267201305967,674.597962839136,796.1609083970017
13,375.6458649999995,353.5918099999999,315.97954500000014,281.0536149999998,257.8205400000006,300.3899500000007,214.2533599999988,768.8359999999993,687.8987899999993,654.6118700000006,624.0685699999995,607.1363959999999,634.3374400000012,530.9253900000022,1303.9732745000001,1239.1356649999998,1187.0922949999995,1159.48178,1162.6161349999993,1104.4926400000004,1187.3650749999997,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6215.1062900000015,6475.442290000001,6978.09729,6751.502290000002,6814.477290000001,6616.042890000002,6207.771859999999,961.1109339231468,914.6548383795923,887.2910649557316,862.4077915105803,859.2587715780865,828.1280853135141,856.8324906547728,0.2894500000002153,0.0751099999997677,0.2921000000005733,0.0425099999993108,0.0584899999994377,0.0869799999964016,1.8894000000000235,816.9706626775379,815.9463694494842,831.2698897714843,848.9443583854517,863.4981197685373,770.9996843491565,928.0320787349368
14,384.3744800000004,375.55722499999865,325.74434999999994,289.7942949999988,278.6789200000003,317.9564799999989,195.56641500000023,819.6363700000002,743.8952499999996,705.7848799999992,660.4117700000006,648.3791099999999,670.7563399999999,539.3434899999993,1416.3986200000008,1373.8082449999984,1313.8923100000002,1202.9783399999997,1214.1385100000007,1204.9165765000007,1283.5915299999997,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6630.584159999999,6922.560160000001,7358.282159999999,7147.470160000001,7267.41416,7030.8169599999965,6803.598320000001,1029.5035200327145,995.0153735837986,959.262521573413,925.412578078411,926.9323501550045,898.4350413480462,914.1199326396667,0.1157000000002881,0.0984900000003108,0.1467499999998835,0.0206199999993259,0.011320000001433,0.1734199999991688,0.446749999999156,884.917391265817,889.9711353949493,906.439630127892,931.0479400052731,948.8522956287925,842.9792837450238,1032.845137887076
15,403.9535889999997,399.541874999999,345.4015950000012,292.2844100000002,289.6584949999997,349.0813450000005,203.995460000001,866.5951600000008,805.96803,765.8004900000014,690.6596499999978,699.3784799999994,729.0726400000003,609.7631599999986,1511.7885799999995,1480.2238249999991,1396.7414900000003,1233.0075099999995,1286.870570000001,1285.7669649999998,1344.620237000001,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6858.446980000001,7142.85398,7515.081979999999,7336.667980000002,7482.276980000002,7213.278580000002,7083.76296,1079.2892119948071,1060.5747932410748,1016.8509116045697,966.1060277826821,976.4535524951318,954.5392218758923,958.588785509832,0.1347100000002683,0.127440000000206,0.3333400000010442,0.0757100000009813,0.02867999999944,0.0148899999985587,6.725850000000719,919.0209082914297,923.6630424285659,938.1564178130469,977.4858226098943,993.1737153164339,873.6681995607584,1068.8300162558141
16,424.90766500000063,434.08879499999966,376.8066949999993,303.44659000000047,302.49872999999843,375.5909300000003,219.447325000001,902.6261300000006,846.10239,817.6593300000004,701.927499999998,715.1260870000006,777.5364100000006,618.9861799999999,1542.3310000000001,1529.2034049999993,1433.1837349999996,1304.7672700000003,1359.5125899999994,1345.1425559999998,1331.8612350000003,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6686.67469,6977.002690000001,7386.98169,7290.1837700000015,7319.270690000001,7047.781289999999,6950.499810000001,1112.6860831416332,1094.7998053241595,1048.1926917260807,985.8673999633909,1002.412646053226,988.6225418546022,963.6234828180756,0.205019999997603,0.4774099999995087,0.0234099999997852,0.4101399999999557,0.1256499999981315,0.0406199999997625,1.705949999999575,916.4079605458957,926.3003190440677,932.9598256930434,976.972078052373,994.1281134804674,865.1709394012472,1045.8170700178866
17,397.46626000000015,389.65686500000083,362.2014449999997,297.5930900000012,299.6165899999987,343.4818899999991,213.3095600000006,876.1791200000007,808.3934299999983,775.2096799999999,666.1869900000002,701.56617,728.9476400000003,576.90229,1531.5078099999992,1496.5974649999998,1380.8924799999995,1294.30663,1333.4972499999994,1314.4562699999997,1297.4383249999992,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6181.971,6479.264000000001,6932.678000000002,7147.138010000002,7067.472010000001,6575.121200000003,6593.266260000002,1079.8418272948204,1060.9799218242244,1019.731434445281,954.0807307324419,979.9289023772557,952.8749664587824,920.9117616252116,0.3683899999996356,0.6201700000001438,0.1585099999992962,0.0941700000003038,0.4746899999991001,0.282310000000507,1.0889700000006997,893.8050506329224,908.1049293081212,906.3447758528422,939.7506318086721,959.3925728507411,841.9684953548564,993.4622807108921
18,334.852249999999,334.13273000000027,333.79863000000023,275.2899049999978,313.71317999999883,289.1575499999999,195.13416499999948,782.2715100000023,726.969720000001,698.755720000001,654.1657200000009,700.8205799999996,639.5345100000013,492.9355800000012,1376.470905000001,1377.702470000001,1287.971015000001,1228.7365100000006,1293.8500599999998,1222.1087270000007,1233.2034299999987,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5443.016299999999,5937.614300000001,6195.4133,6788.49365,6754.9586500000005,5906.195900000002,6013.594259999998,977.9631880781513,965.7654385909384,941.442081787096,905.9942711626637,951.3021583183174,869.3788210627029,837.8563439195207,0.3513899999998102,0.1192700000010518,0.0706200000004173,0.3893600000010337,0.2399599999989732,0.0061700000005657,2.0831099999995786,824.5894982796783,844.0430297339053,841.0642577893838,877.7840648361362,897.3787712389109,788.3006219921182,882.003728008315
19,304.7402499999989,284.1261649999997,288.79660500000045,267.31827500000054,295.58173499999975,252.4237349999994,188.71215500000108,684.7266799999979,634.7721000000001,616.0800600000002,614.8565799999997,652.5765899999988,566.9163200000003,485.30319999999847,1203.525455,1222.5087350000013,1135.4460550000003,1100.9495849999994,1170.5565700000006,1070.6899300000005,1160.4252500000002,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4973.817640000001,5436.817640000001,5675.610639999999,6084.556370000002,6206.989369999999,5407.266240000001,5625.405839999999,864.0143270125925,852.7207762012204,831.5912926415682,817.8858995427755,864.1620107591848,760.5190034659223,762.8508265068368,0.1298399999996036,0.0396399999990535,0.0178699999996752,0.0953300000001036,0.033770000000004,0.1637299999983952,1.242500000000291,737.0252605417511,755.6634492484741,749.3314776640962,777.1890465955177,801.1724861268979,695.4748393209227,775.0668564555392
20,292.1117000000004,262.6383500000002,247.7812500000009,207.49812500000098,222.54606000000058,220.5210799999977,194.7827449999986,672.7712700000011,590.000829999999,546.1963599999999,493.6439499999997,499.99900999999954,486.8298100000011,467.0452499999992,1136.1528550000003,1110.559905000001,1036.8786600000003,943.516665,1007.9253399999998,921.6671699999979,1021.7796049999988,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4332.055519999998,4750.339519999998,4952.033520000001,5736.991980000001,5812.05998,4730.84432,4798.700870000001,814.579593969103,783.0716642591199,737.703047111515,685.7696427952745,713.7033230055823,658.5976677886539,698.0026606209142,0.0638699999999516,0.1778400000002875,0.1775500000003376,0.0703500000017811,0.0284100000008038,0.3094900000014604,1.6713799999997718,674.7323540142797,684.3294636091415,663.9551505645317,679.3166640195265,699.2978524722968,607.6978096949263,684.2643843017711
21,285.89262000000053,262.67408499999965,229.80697000000055,197.06840499999998,200.1009299999996,219.41190000000097,182.1306250000007,655.1439900000005,579.0647500000014,524.5213600000006,442.9511700000003,461.83165999999983,464.9118699999999,455.7059499999996,1098.0312299999996,1047.421014999999,964.2668399999993,852.9940649999999,895.5409149999996,844.7737649999981,957.0384450000001,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3751.46882,3855.0574700000016,4251.509470000001,5507.45665,5554.520649999999,4020.496350000001,3908.29594,776.14914333818,741.9147471037257,685.3950137401013,620.9936314269764,640.2266656681812,608.7325986784371,637.1524160742284,0.0798200000008364,0.0100800000000162,0.1482599999999365,0.0134300000008806,0.0069800000001123,0.000850000002174,1.702240000000529,626.693377544865,628.255795474055,597.3992368397431,611.3897327886843,625.3100528807047,539.6992040383255,599.72183393121
22,247.69905899999958,229.45077500000025,209.6929799999998,192.64530999999988,212.8558099999991,183.28907499999968,203.69573800000126,549.0724599999994,504.71191,466.02630000000136,432.7159400000001,456.7371899999998,408.374960000001,404.9222009999994,958.4827750000004,938.5675014999997,869.3097450000005,817.3683025,867.147289999999,746.1689099999994,821.8754100000006,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3599.8658130000003,3569.9998130000004,3682.000470000001,5378.923813000001,5410.472813,3871.190413,3504.702153,669.4573394641047,654.4048446810332,611.6070741537063,591.5561699530052,621.0657520817863,537.531918746722,577.5444473798672,0.0716800000009243,0.5203600000004371,0.052349999999933,0.0196699999996781,0.1399799999999231,0.0536200000005919,0.6647699999994074,544.7743806794883,555.8688697222918,531.5032890209088,572.730324316541,588.119290765795,484.0107510565938,525.8001567869585
23,207.3970774999998,205.56905499999993,196.7446199999995,207.62842999999975,237.08462000000054,169.09203999999954,201.690931000001,443.55811,443.85224000000017,430.4672599999994,465.9507599999997,508.79541000000063,376.10699999999815,390.272105,829.5203550000015,840.1940434999997,796.5611629999994,831.2660000000005,888.7328745000004,701.3523249999998,773.26829,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3454.2484589999985,3456.183459,3294.3846999999987,5155.788458999999,5180.084459,3702.294958999999,3157.908479,574.6225105335584,587.6718010912631,565.7541982038168,603.4854032927432,642.4321490263533,502.83865516084643,543.1544123831228,0.198049999999057,0.0534599999991769,0.3050160000002506,0.0739100000009784,0.0026899999993474,0.0883899999989807,0.4401399999987916,482.77530258506357,502.1068681235596,489.50082492781985,550.7919480455737,565.6210579476203,453.8586059760678,478.07150290443326
