,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive
,25%,25%,25%,25%,25%,25%,25%,50%,50%,50%,50%,50%,50%,50%,75%,75%,75%,75%,75%,75%,75%,count,count,count,count,count,count,count,max,max,max,max,max,max,max,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,std,std,std,std,std,std,std
decile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,142.3643885000006,165.64457625000114,139.57629124999997,210.24412975000087,201.7700224999994,160.818487,143.84779600000002,298.2071160000005,362.0253870000006,300.83444000000054,438.2966114999999,441.86276050000015,350.2842705000003,334.646616,515.9916150000004,649.5482819999995,537.509784750001,724.3786244999988,789.6960977500007,607.0000029999997,685.1894869999996,18504.0,18504.0,18504.0,18504.0,18504.0,18504.0,18504.0,3668.595459,3596.313458999999,3781.791459,3769.257458999999,3860.735459,3662.815658999998,3157.908479,380.528892653048,459.3156810934934,388.1032463879161,518.1219557849114,549.0913909028318,432.3375852843709,473.53834918223083,0.0977519999996729,0.0899270000008982,0.0041699999983393,0.0146270000004733,0.0470719999993889,0.0083329999997658,0.0937450000001263,336.11862487147874,388.17908201987615,344.10312429484384,405.0823338307734,450.73203608816766,360.45297267685436,458.82453170719094
2,182.92855500000042,183.59099074999995,184.913278,211.2464297499996,224.75224225000102,175.58791799999972,210.51973800000087,400.34461099999953,410.58740449999914,404.41810799999894,474.66676050000024,506.08983250000074,399.8086335000007,485.837861,704.5530394999992,770.2435784999998,725.9710629999995,867.3939025000009,952.675557000001,755.0212035000004,900.6275019999994,18476.0,18476.0,18476.0,18476.0,18476.0,18476.0,18329.0,4721.660308999999,4177.271657000001,5078.744309,4612.6213960000005,4234.534657,4030.432908999999,3504.702153,520.7473286945227,567.4614999484736,541.2622024649276,631.4152553977052,673.2670957998484,549.5559641752543,661.0381515250151,0.0037200000006123,0.0423940000000584,0.0494830000006913,0.0114409999987401,0.2084709999999177,0.0373619999991206,0.3861440000000584,478.91947527074285,552.6555078624172,536.606791987514,592.8961235881178,606.4481167949524,535.5240205244421,616.6734470747239
3,192.06224999999904,205.4325800000006,179.49139000000105,211.07102000000123,237.48527999999897,192.46764000000255,139.16602000000057,400.36722999999984,436.09715999999935,411.80286999999953,468.78254000000015,521.2871900000009,413.1289799999995,373.0949959999998,734.0064899999998,779.704670000001,731.8775700000006,845.8527400000003,943.9193199999992,743.4158499999976,867.1993890000012,18501.0,18501.0,18501.0,18501.0,18501.0,18501.0,18485.0,5393.61361,4311.83261,5840.21661,4973.777610000001,4741.83661,4788.30471,3776.66921,542.8286846208313,580.5370293578725,542.1552495589427,630.9665586092643,684.3026087470946,560.3755601291821,570.8553637211793,0.1240600000000995,0.0859200000013515,0.0942100000011123,0.0618900000008579,0.0951999999997497,0.0258099999991827,1.068569999999454,502.9508902328795,528.9872396269235,509.2933964564553,590.2026016570304,609.9470132835172,525.1196039082895,566.5686200653254
4,183.51613,189.39148000000023,187.90013,201.32835999999952,210.84491999999955,176.95606000000043,172.96495999999934,397.8893900000003,409.4640899999995,410.1437900000001,452.3664700000009,472.3606200000013,386.1318700000011,380.1746000000003,747.3248999999996,748.9469900000004,743.8956300000009,844.8375599999999,886.0558899999996,740.2609400000001,841.4256099999984,18473.0,18473.0,18473.0,18473.0,18473.0,18473.0,18331.0,6027.9337700000015,6005.5655499999975,5867.769770000001,6344.224769999999,6343.354549999998,5976.437770000002,5882.982600000001,550.7395228300763,556.7910499886322,550.9615609484111,617.2547782417583,645.5466553261516,542.6380227012397,605.589831106268,0.0244000000002415,0.0136500000007799,0.0269500000013067,0.0534800000004906,0.0337500000005093,0.0020399999993969,1.0889700000006997,573.7275247070917,564.1087513678538,562.029064981521,622.61113055598,656.707393685287,570.9443943653876,684.7957873104355
5,174.48659000000043,170.32785999999942,177.05465000000004,188.9407599999995,193.41187999999968,157.1092099999987,193.0916300000008,383.6220300000005,370.1351400000003,383.33338,404.1355299999996,421.1643500000009,351.4233199999999,457.9766899999995,703.6209400000007,689.1310300000005,689.9639200000001,713.9809700000005,759.2365199999986,644.9806200000003,834.9442049999989,18485.0,18485.0,18485.0,18485.0,18485.0,18485.0,18391.0,5694.072899999997,5796.3179,5885.5527,6020.707899999999,6062.357900000001,5719.226100000002,5284.433869999999,513.9565038068703,511.48338520367867,509.48706238842306,537.5251195428726,563.6811086345687,476.3800530673518,640.1053557888098,0.0171600000012404,0.0349999999998544,0.0446400000000721,0.0252000000000407,0.01404999999977,0.0034799999975803,0.9791000000004716,510.31994290355686,516.702810961421,505.6631517316188,538.1260309956593,558.184279666993,496.66984517945264,663.6878583856359
6,220.2909750000008,196.58142499999943,194.16892000000007,175.94492999999966,174.33023500000036,169.45314000000053,237.7415600000004,463.1062399999992,426.73281999999926,430.97373999999945,404.3848300000009,400.39254999999866,375.26065000000017,542.4172500000004,840.6803149999996,767.1469649999999,779.8480799999998,770.8751549999997,758.0441600000004,701.0152600000001,1036.8447899999992,18487.0,18487.0,18487.0,18487.0,18487.0,18487.0,18360.0,7117.589980000001,7174.821980000001,7553.08598,7474.594980000002,7558.81998,7273.577580000001,7083.76296,657.4708667539351,628.1995505706712,631.1258800789744,623.7829958868394,627.0085629296262,580.9407635733216,767.1848567464053,0.0058699999990494,0.1522100000001955,0.0550499999990279,0.1172499999993306,0.1906199999993987,0.0218899999981658,0.9913200000009964,753.5512808053612,780.985076294685,795.0817040826378,806.0955748926845,829.4809361389327,776.8343256919053,847.8131149699249
7,289.30781250000064,256.32923249999976,261.84154249999983,235.81300999999985,222.92584250000027,230.35877999999911,210.33638000000064,611.2750600000008,551.2657650000001,564.5641599999999,495.90564000000086,485.0740400000004,496.81048999999894,509.55724999999984,1056.603145,950.0600475000001,970.0149325000002,890.295079999999,871.7544925000011,865.3121674999979,1100.81401,18506.0,18506.0,18506.0,18506.0,18506.0,18506.0,18456.0,3767.59029,4274.78968,4198.12457,4250.669290000002,3947.5035700000008,3864.693549999998,4394.302180000002,761.6832383653949,722.9412549124609,739.4925111752946,693.5411125986167,678.292895513347,669.3882949081378,751.4728746280882,0.1993000000002212,0.0418999999983498,0.009570000000167,0.1237799999998969,0.0312099999991914,0.0293300000030285,0.446749999999156,639.7912655360118,668.4921545966545,687.8828703832935,684.2652385829984,669.4936419840003,644.7396777379496,726.1917987035039
8,346.1066075000008,306.2109524999996,290.2436325000008,253.47369249999974,248.33517000000117,264.2248549999995,226.67267999999967,726.3410649999996,656.6205600000003,664.2985549999994,577.7913800000006,569.6374150000001,592.26577,509.2604399999991,1247.0453350000012,1212.1771900000008,1231.1582849999995,1094.0322999999999,1138.2104749999999,1120.1040425000006,1235.2598099999996,18480.0,18480.0,18480.0,18480.0,18480.0,18480.0,18480.0,4362.233370000002,4349.764370000001,4670.073370000002,5196.489799999999,4972.643370000002,4469.23257,5029.582730000002,885.8416497478355,848.2864056699134,881.6067447554112,824.940143797619,835.3334505790044,805.3741234318181,820.5495268311688,0.2151499999999941,0.0577899999989313,0.0948100000005069,0.1009999999987485,0.0287200000002485,0.0751500000005762,0.1480899999987741,711.433374187727,715.5630006930346,786.9575576022868,814.2020532045954,821.5677742797877,737.531923972757,818.590350674738
9,453.9234924999996,371.69394000000057,333.7381675000006,262.0838749999998,264.7759650000007,314.04705500000364,190.72691000000123,908.745750000001,782.3356350000004,731.1732600000005,614.3541500000001,610.2472700000008,707.7367299999996,478.4511250000005,1509.09215,1375.9542024999992,1339.8391275,1161.7669124999998,1181.3381375000001,1259.576650000002,1228.8662700000004,18480.0,18480.0,18480.0,18480.0,18480.0,18480.0,18480.0,5399.26483,5216.6508300000005,5182.582830000001,4257.702359999999,5349.2502700000005,4433.841270000001,4792.817289999999,1091.5880436818181,959.4611238885282,954.687729810606,809.2089673419914,865.5695208852815,891.8982181569263,826.0848408441559,0.1463299999995797,0.0059900000014749,0.0683399999998073,0.0886399999999412,0.0117000000009284,0.0011900000008608,0.6647699999994074,848.6359276830757,760.019137041466,834.7904566414093,701.0076677588893,830.4530828253816,746.9919659815622,877.1834340256532
10,642.8845150000006,525.4504424999986,354.67445499999945,264.24299750000046,244.90795000000068,371.8252700000012,168.58397999999943,1089.6727449999998,978.1558899999991,764.0139949999993,579.5960550000018,575.1053300000003,780.3896100000002,399.3446249999997,1722.0452625000016,1638.6033975,1337.4547624999996,1104.4918300000004,1201.3826349999983,1401.5949275000003,785.4144400000005,18480.0,18480.0,18480.0,18480.0,18480.0,18480.0,18480.0,6596.69148,5427.325500000001,6722.128479999999,5764.02348,7011.645479999999,5644.435679999999,4846.114900000002,1320.2439304101733,1173.2173406612553,1003.3732308116885,810.3433543441558,907.7182980735931,1012.1519199675326,630.4850934155843,0.1593600000014703,0.0519800000001851,0.0070999999988998,0.0507799999977578,0.0726999999969848,0.1466500000024098,2.0067200000012235,990.7103991985186,864.967565441668,917.7803995888448,767.6276899929093,996.5162145225762,868.579320261526,725.9672239806347
