,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive
,25%,25%,25%,25%,25%,25%,25%,50%,50%,50%,50%,50%,50%,50%,75%,75%,75%,75%,75%,75%,75%,count,count,count,count,count,count,count,max,max,max,max,max,max,max,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,std,std,std,std,std,std,std
hour2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,219.8091799999993,226.2030599999989,187.6387510000004,203.5526799999998,208.55471999999918,186.12190999999984,197.03672000000006,472.5689500000008,504.82712999999967,422.3724199999997,456.5118199999997,472.65286000000015,421.8536900000017,466.08164000000033,829.3253249999998,890.5060750000002,762.9170599999998,798.1452950000003,819.9549175000002,749.5466999999999,927.5458999999992,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3081.101420000001,3884.98905,2704.2230500000005,2921.771050000001,3045.7410500000005,2916.4978500000016,2674.340938000001,596.6447352358822,616.9289078491497,530.0712274191874,552.3631502448396,564.7729849627419,517.9004440238868,648.1185866597214,0.0125800000005256,0.0293799999999464,0.0970730000008188,0.0446400000000721,0.1940800000011222,0.1170700000002398,0.1480899999987741,500.7448237399491,501.52358560865486,438.6926209532523,440.3969860963572,444.7325793948127,424.95557009306606,573.7481877563129
9,239.8765600000006,227.2100049999999,209.05730649999987,222.24630999999954,221.99782500000038,206.36811500000024,170.55580499999996,529.948445,488.7197500000002,457.7377400000005,474.1001729999989,484.2428099999997,435.876040000001,418.5549800000008,924.1197300000003,873.367405,803.4562900000001,819.6318725000001,829.0846494999996,770.2761899999996,928.1028600000008,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3575.14681,4655.305810000002,3321.88681,3570.9378099999994,3641.355809999999,3574.158010000001,2524.61491,658.0356952831364,617.0622125208359,573.5737654173699,583.6861425026614,584.0077198764118,546.268937227314,610.3961277153275,0.1571420000000216,0.3170890000001236,0.0405599999994592,0.0025400000013178,0.0697300000010727,0.0805200000031618,2.1050599999998667,547.1090374589564,521.7594763631851,480.9714231736805,476.11079856371043,470.9947877205057,454.6781373326777,553.248134987416
10,276.41093,246.85007499999938,249.68077499999984,248.34537999999975,247.7718100000002,245.57573500000035,198.01613499999897,620.3547000000017,535.5751299999993,524.7808700000005,529.3810199999989,528.3018200000006,494.08482,434.10224000000017,1077.4665905000002,945.4539049999994,923.4787249999999,933.6818800000001,916.988510000001,886.9269249999988,924.7177499999998,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4428.598539999999,5543.270539999998,3992.96954,4303.587539999999,4308.37154,4338.660339999995,3397.087389999999,764.0009158636896,677.535384935999,665.9884640752953,665.3298369417109,652.9560159862392,631.8175014506037,632.2656073126709,0.0103419999995821,0.0830500000010943,0.0218700000004901,0.0021699999997508,0.1129500000006373,0.0122599999976955,0.9913200000009964,635.612561428864,591.5045671316495,560.5688314126087,554.103336955944,542.8793594183659,531.0158220900702,584.4415856794034
11,314.1627150000004,261.53518000000076,289.7980499999994,281.4061299999994,291.7444000000005,275.8807100000013,200.09521500000028,697.0562200000004,598.933289999999,610.8169699999999,611.68606,612.2956300000005,576.87104,494.26010999999926,1216.9282200000007,1091.3967235,1072.4269650000006,1083.8930140000002,1075.6257299999997,1039.349813499999,960.1320299999988,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5408.313409999999,6599.286410000001,4804.030409999999,5168.347409999999,5142.6104099999975,5265.031209999997,4379.46039,863.5363619646891,770.3726016115799,772.6561945299234,770.5742816209267,761.1413308355186,736.9828469004283,692.87806554343,0.0172400000010384,0.1169600000011996,0.0076300000000628,0.0868300000001909,0.0229299999991781,0.1248099999993428,3.107689999998911,727.7961736185438,693.6227635825799,650.5600524889268,653.5418689540372,638.4726029615188,627.9177176796778,661.5105164753251
12,336.1055950000009,291.83896000000004,328.9024850000005,322.7430549999999,332.6860650000017,309.93042500000047,191.60717999999903,750.3671699999977,668.8071600000003,689.7447900000006,691.9463400000004,711.1513099999993,640.5692000000017,512.5122100000008,1334.6394949999994,1241.2853250000007,1237.2586349999992,1222.6089899999997,1225.5470690000002,1184.3342400000001,1055.3992899999994,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6416.42548,7725.22948,5666.093480000001,6068.828480000002,6082.753480000001,6253.754479999998,5270.598910000002,949.1712912361417,877.1958261783722,875.3495664078929,880.2500252955991,877.4107743673893,841.8171663263663,777.9230739382731,0.3725599999997939,0.0058500000013737,0.0517500000005384,0.0869199999997363,0.3006900000000314,0.0083799999993061,4.237409999999727,818.9912979830195,808.7129780565938,744.0875922629502,758.4718316194485,744.3884229513086,732.8251903855303,796.1609083970017
13,355.48693999999887,334.81991000000016,362.95959500000026,373.3373849999998,385.6329599999999,347.5908249999984,214.2533599999988,806.7271599999985,750.2377199999992,778.7523299999993,760.0818999999992,789.0082199999997,732.79918,530.9253900000022,1498.2586899999997,1361.0094599999993,1375.1880949999995,1334.0514549999998,1322.1342044999992,1306.961444999998,1187.3650749999997,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,7161.6952900000015,8658.125290000002,6495.834290000001,6814.54329,6884.057289999999,7075.970290000003,6207.771859999999,1049.0586751366998,978.137867019343,979.4473489484616,980.7088037972219,978.2818877463325,943.011288426587,856.8324906547728,0.2471099999984289,0.0942499999982828,0.0840900000002875,0.0173800000011397,0.2516799999993964,0.2126899999966554,1.8894000000000235,921.9508157522922,915.1368128867642,835.4514773360879,857.8041262049362,837.503702949614,835.3394292767709,928.0320787349368
14,377.06271000000015,395.8634400000001,409.32858000000033,406.0632199999991,431.64797,383.8559849999983,195.56641500000023,875.5041299999993,839.7434040000007,870.1414799999984,846.1826599999986,877.4156599999988,811.4129599999997,539.3434899999993,1643.9060099999997,1490.8870750000006,1488.8667700000005,1458.890295000001,1433.0997699999998,1443.6016450000016,1283.5915299999997,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,7462.302159999999,9281.02516,6996.177159999999,7388.150160000001,7319.013159999999,7563.047759999998,6803.598320000001,1126.0214076235231,1074.6110858709592,1069.421268179151,1070.4601830019474,1070.8474849284694,1033.5240609767623,914.1199326396667,0.0285399999993387,0.1211800000019138,0.0496299999995244,0.0804800000005343,0.1730499999994208,0.04787000000033,0.446749999999156,982.9628510086525,976.8527993641204,894.9698805570175,927.5354377096388,903.7960313991117,899.7069176472316,1032.845137887076
15,394.66089999999986,424.1697200000008,456.19529500000044,450.1649950000001,479.12445000000025,425.11765500000183,203.995460000001,929.7551700000004,930.4870110000012,922.3907099999996,919.1394899999996,950.1380599999992,881.627770000001,609.7631599999986,1743.15924,1591.975379999999,1577.543639999999,1546.4550239999999,1510.0566950000002,1532.6464799999994,1344.620237000001,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,7800.414980000001,9664.89098,7263.089980000001,7717.976979999999,7547.044980000002,7836.289980000001,7083.76296,1179.994866474101,1142.3159960703624,1129.8436519369077,1135.6309753771259,1136.645611448786,1099.2373512878103,958.588785509832,0.082749999999578,0.4506900000014866,0.5844600000000355,0.381519999999,0.3252299999985553,0.1670599999997648,6.725850000000719,1012.6419929407946,1006.4578978570395,920.6647909580237,953.5176802841156,930.7406907598638,925.7352754188147,1068.8300162558141
16,410.8261199999997,421.60762500000055,465.7634849999995,466.3794050000006,490.3192849999987,443.34946500000024,219.447325000001,962.9969600000004,936.8063999999976,930.4548699999996,943.3515799999986,954.0458099999996,900.0500299999985,618.9861799999999,1730.2697500000022,1616.6252699999986,1601.3637899999994,1570.176055,1565.3603249999996,1558.2681600000014,1331.8612350000003,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,7804.70969,9559.05769,7149.166690000002,7692.21169,7410.28169,7709.745889999998,6950.499810000001,1196.8650086156044,1151.4552820493311,1144.487742257043,1151.3630400397246,1151.4215720116838,1115.4339547872257,963.6234828180756,0.2608899999995628,0.5251599999992322,0.2910699999993085,0.6539300000004005,0.5764000000017404,0.0462900000002264,1.705949999999575,1007.744653864296,997.2282936048674,915.6462751926022,945.1698957100847,926.7043564824978,918.838299047045,1045.8170700178866
17,398.7964150000007,365.5894650000009,386.878565,385.5276350000004,417.96496000000116,373.77832000000126,213.3095600000006,891.8194100000001,852.4592400000001,854.0145100000009,851.3583799999997,850.97343,824.6527900000037,576.90229,1634.4536200000002,1553.1283150000008,1513.3974900000003,1509.1416089999993,1492.7812050000011,1479.64531,1297.4383249999992,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,7427.154,9035.929000000002,6744.4090000000015,7305.283000000001,6946.985000000002,7238.536400000003,6593.266260000002,1141.2243075788651,1080.6308764678697,1067.575997379203,1076.6268966106713,1076.9981680477736,1040.0682430990523,920.9117616252116,0.2403400000002875,0.0211500000004889,0.052639999999883,0.043709999999919,0.0612399999990884,0.0744600000016362,1.0889700000006997,963.7616248091219,966.5646861360757,896.7450912647585,922.204839017377,905.0326390145218,896.9585874181624,993.4622807108921
18,372.501765,345.09375999999884,337.1541550000002,326.05456500000037,334.01225499999873,323.00337500000023,195.13416499999948,800.3717500000002,760.4167100000013,739.4952069999999,736.4725500000004,755.1962100000001,709.2137000000002,492.9355800000012,1442.026425000001,1403.132775,1352.0410499999998,1356.22181,1340.1467899999998,1308.3913799999991,1233.2034299999987,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6896.8253,8400.2003,6302.290300000001,6834.3563,6465.8213,6749.407299999999,6013.594259999998,1023.1087837577566,990.2638681404646,950.1419960464752,963.7847404629365,969.256844557445,930.3585083871218,837.8563439195207,0.191899999999805,0.0719699999990552,0.6887100000003556,0.0986699999994016,0.1564399999988381,0.0092600000025413,2.0831099999995786,866.9953703502644,892.2207970844523,829.4721892835498,858.4995519610038,852.5119740458997,824.7741890363591,882.003728008315
19,316.3075199999994,313.7427599999992,298.6281749999998,290.41122499999983,302.76293499999974,298.19189500000084,188.71215500000108,717.8458300000002,699.3271100000002,623.4060399999998,645.2687900000001,665.0145499999999,612.4880999999987,485.30319999999847,1286.9323650000006,1256.2181649999993,1163.760625,1172.7331649999996,1185.4765149999994,1144.6716399999996,1160.4252500000002,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6417.352640000001,7805.930639999999,5892.375639999998,6375.037639999999,6052.461639999998,6291.802640000002,5625.405839999999,914.2515681342334,899.4975865582242,830.749040269765,847.3712327558094,854.0703233412955,821.9066854210049,762.8508265068368,0.0792299999993702,0.1057700000001204,0.4204100000006292,0.1347499999992578,0.0615600000000995,0.1255700000001525,1.242500000000291,792.3013450892222,812.6065048030168,737.1936034554247,761.8871017942257,753.1313978232221,732.9755487762133,775.0668564555392
20,317.56161500000053,285.26559499999985,275.398290000001,249.32727499999964,257.28793499999847,263.59198000000015,194.7827449999986,688.3250700000008,643.9179999999997,590.2377699999997,566.9888200000005,583.2389199999998,567.3270999999986,467.0452499999992,1248.2150000000001,1161.1775070000003,1102.70039,1082.6357020000005,1075.492835000001,1068.7716300000002,1021.7796049999988,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5916.023519999999,7026.86952,5320.490519999999,5849.4635199999975,5466.990519999999,5700.216119999997,4798.700870000001,885.4232524631961,825.818000793457,778.4307765172013,762.3576030601065,756.3113166651954,754.4760661498118,698.0026606209142,0.2402399999991757,0.1646100000016304,0.4413399999993999,0.2124199999998381,0.0848799999985203,0.2407000000002881,1.6713799999997718,758.9145418762143,734.11667582734,681.931071005764,689.8487053105937,668.7635457066757,670.0159568397805,684.2643843017711
21,298.305879999999,258.8051999999998,259.06909749999977,238.62555999999952,249.9054500000002,246.12722499999927,182.1306250000007,645.6447499999995,587.2483299999985,568.529489999999,532.55242,554.4081999999999,523.8165199999985,455.7059499999996,1172.4496600000002,1041.2767000000003,1031.862145,995.0997550000002,1000.6013750000002,982.5000999999992,957.0384450000001,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5363.386470000001,5742.620470000002,4665.68247,5241.6374700000015,4753.641470000002,5051.921470000001,3908.29594,830.0875533869922,745.5043162282228,731.752212656108,704.1005010871089,699.1052443881605,693.9326353389588,637.1524160742284,0.1694999999999709,0.2835199999990436,0.0225399999999353,0.1624999999985448,0.1182100000005448,0.2163000000000465,1.702240000000529,707.1761792505988,651.3520250122803,632.2450606728111,626.0630652787842,598.2988457785376,606.3300284044199,599.72183393121
22,242.09910000000036,234.00685500000054,221.9791499999992,220.90322900000047,234.76256149999972,210.50760649999938,203.69573800000126,532.7038000000011,516.2916699999987,484.23524,492.5775900000008,516.1503100000009,467.7093540000005,404.9222009999994,1004.8901100000003,934.9060714999996,891.9507899999999,885.5594229999997,907.0386519999994,848.86013,821.8754100000006,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4742.618470000001,5021.734470000001,4067.6694700000007,4676.6464700000015,4196.713470000001,4431.10247,3504.702153,704.3150588910814,658.0016041505907,633.7474437668441,632.4125083180578,641.6997442536674,601.9138012543165,577.5444473798672,0.2576800000006187,0.0527399999991757,0.1657699999996111,0.0018000000000029,0.0139100000014877,0.1461400000007415,0.6647699999994074,615.973013602646,570.2681719862001,556.4760601235417,552.8457223870563,534.635058739639,526.2359322975076,525.8001567869585
23,210.98284449999937,237.49924699999883,204.40576499999952,227.28327500000069,252.77469700000074,204.43996900000002,201.690931000001,462.5508399999999,499.95213799999874,450.9381279999998,491.4573199999995,519.50151,446.78773999999976,390.272105,863.8657800000001,871.9614320000001,799.8767175000003,841.4454145,880.9268350000002,777.6450999999997,773.26829,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4193.859699999999,4453.6407,3627.8107,4272.832699999999,3851.8026999999984,3941.405899999998,3157.908479,608.1814130902246,616.7667377136181,571.4854268653771,603.3047160911333,625.687021403609,553.9886696520837,543.1544123831228,0.0643199999994976,0.0746789999993779,0.0678800000005139,0.1070010000003094,0.0036099999997531,0.0971599999993486,0.4401399999987916,532.3424553975997,510.40755377675526,493.89550999312456,500.3269620188702,498.27963042729846,466.50382229911315,478.07150290443326
