,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive
,25%,25%,25%,25%,25%,25%,25%,50%,50%,50%,50%,50%,50%,50%,75%,75%,75%,75%,75%,75%,75%,count,count,count,count,count,count,count,max,max,max,max,max,max,max,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,std,std,std,std,std,std,std
hour2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,171.1535299999996,165.85114499999963,163.08734999999888,174.90697999999975,183.43982500000038,146.08388999999988,197.03672000000006,369.2627400000001,362.5999700000011,361.1911999999993,386.4219599999997,406.2991999999995,322.1124299999992,466.08164000000033,659.8523299999997,652.801195,652.6246594999993,692.2392645,748.7161850000002,614.8552749999999,927.5458999999992,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,3405.510040000001,3050.476709999999,2871.560160000001,2610.03405,3159.3978799999986,2507.5452399999995,2674.340938000001,472.2508824024406,465.32751426664936,464.37014967129693,487.9013902302999,522.8568645434246,427.1016817289368,648.1185866597214,0.1726999999991676,0.0349999999998544,0.2031800000004295,0.0252000000000407,0.0287200000002485,0.0034799999975803,0.1480899999987741,413.25806901651583,401.5850414736714,402.68575065801025,410.91663311904387,441.9092259134335,378.3331851835175,573.7481877563129
9,190.99406350000027,187.67890499999976,175.21650499999942,186.95395999999982,183.68612499999927,163.25807850000092,170.55580499999996,417.17911000000095,419.8633200000004,383.8598399999992,392.7782900000002,421.3471499999996,364.1553499999991,418.5549800000008,748.4065105,739.8209400000005,703.1757349999998,705.0287699999999,773.9187999999986,659.6639299999997,928.1028600000008,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4176.8766,3429.105809999999,3581.1795999999995,3306.8278100000007,3645.135050000001,3152.48761,2524.61491,536.6401031299494,522.6649997673634,501.5523114251591,506.5178709193821,545.8749033176684,471.883376009347,610.3961277153275,0.2523930000006658,0.0136500000007799,0.0942100000011123,0.1351400000003195,0.250850000000355,0.0399300000008224,2.1050599999998667,478.05665885421604,446.36557825905135,451.13903715434776,439.15837293357447,489.98881506798347,421.74157487889073,553.248134987416
10,227.6229800000001,231.0512950000002,203.8436099999999,212.18040999999994,213.0948500000004,198.7259350000013,198.01613499999897,505.76087000000007,504.4265200000009,452.13458999999966,451.85343999999895,467.08309999999983,444.98115000000143,434.10224000000017,899.00396,884.6603450000002,807.9264900000007,802.6725550000001,865.5148250000002,798.6888850000023,924.7177499999998,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,4917.752039999999,4246.358200000001,4251.25504,4060.36254,4303.78054,3875.557939999999,3397.087389999999,648.876933853304,626.5226344060756,589.400958333117,580.0664527661951,622.5575148703103,569.5273315295341,632.2656073126709,0.1603699999996024,0.1169199999985721,0.2028700000009848,0.1172499999993306,0.0422399999988556,0.0048099999985424,0.9913200000009964,580.3836192819631,532.095905405103,541.3810299248468,511.5654357806821,575.2593238982513,509.1795842826482,584.4415856794034
11,274.3303900000001,293.63897499999985,238.9850750000005,251.5566400000007,244.58723999999984,255.0813449999996,200.09521500000028,611.0966500000013,599.0901200000008,533.4350699999995,530.762929999999,542.4607599999999,534.9334700000036,494.26010999999926,1053.3869350000014,1035.7754049999994,949.5260400000006,945.0576300000002,1010.8402450000003,958.5485639999988,960.1320299999988,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5435.5479,4889.21041,4935.001410000001,4935.255409999998,5157.950409999998,4789.779209999997,4379.46039,771.031327040374,748.0244827711281,696.1085699836427,688.8399200862002,732.4535223879008,690.0668823017007,692.87806554343,0.1114099999995232,0.0418999999983498,0.0683399999998073,0.6084699999992154,0.1147799999998824,0.2530100000003585,3.107689999998911,686.8155405015947,632.2731223432971,649.0042010302054,613.5567894852253,690.3697289371272,613.2679349140847,661.5105164753251
12,319.3400099999999,333.6521350000012,269.91660000000047,282.27104000000054,272.3876500000006,294.03290000000106,191.60717999999903,694.3909000000021,674.9233000000022,607.2926000000007,616.2935799999996,618.0464499999998,614.8087299999988,512.5122100000008,1222.1172299999998,1191.258355,1083.458665,1095.1870099999996,1150.2219950000008,1109.2009850000004,1055.3992899999994,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5589.488369999999,5784.26348,5886.986480000001,5933.87448,6072.896480000001,5793.524080000001,5270.598910000002,887.4233197645074,864.0758993483059,806.7711932093989,806.2739300418019,845.2642460729587,806.7166177037518,777.9230739382731,0.1463299999995797,0.3631999999997788,0.137829999999667,0.0507799999977578,0.0337500000005093,0.0293300000030285,4.237409999999727,790.4192054836221,738.248251209253,761.9647232796912,733.1346148515382,814.0796655150332,726.1635737619051,796.1609083970017
13,356.1194910000004,357.8151399999997,299.83266999999887,312.63159500000074,286.39274999999907,317.01148999999896,214.2533599999988,779.9459500000012,763.1964900000003,685.8685999999998,685.7562400000024,679.6168999999973,697.8037399999994,530.9253900000022,1368.5264650000008,1325.3489650000001,1225.5455049999991,1239.8112599999986,1251.9365699999998,1234.7522350000008,1187.3650749999997,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6430.2132900000015,6537.684289999999,6728.219289999999,6780.22129,6864.359290000002,6615.855290000001,6207.771859999999,996.6070308098143,969.4054426890822,913.8779852657406,902.34043866182,936.266059004284,908.5206193797221,856.8324906547728,0.2360000000007858,0.0577899999989313,0.0446400000000721,0.2514199999986886,0.5587300000006508,0.0657069999997475,1.8894000000000235,893.9573001405465,843.5196536975538,870.9334141286167,838.3736531840367,926.8967157505556,833.7344484723678,928.0320787349368
14,377.38244999999915,391.1754600000004,331.6905949999991,341.75522999999885,319.87216499999977,347.5825449999993,195.56641500000023,841.7896999999994,813.853070000001,740.2546999999995,742.4086299999999,738.4931300000007,748.0461200000063,539.3434899999993,1514.97275,1474.9848800000009,1356.3359699999992,1353.6867200000006,1381.4463099999994,1372.0939159999998,1283.5915299999997,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6924.869159999998,6971.158159999999,7269.82416,7257.09216,7340.904159999998,7073.355760000002,6803.598320000001,1085.249396636635,1061.207322378294,1004.7397108731662,991.6812902658703,1023.1539774080228,996.7136023305204,914.1199326396667,0.0232900000009976,0.2950299999993149,0.0070999999988998,0.8155200000001059,0.1906199999993987,0.1297599999998056,0.446749999999156,969.5806267938507,919.2758299305634,952.9734582014314,918.7953073684654,1006.7627012823061,913.8458848511757,1032.845137887076
15,378.46773499999927,401.95198999999957,363.7902099999992,369.41524500000105,348.9510300000002,368.2550650000003,203.995460000001,900.8027299999994,864.5491500000007,779.6260199999997,796.4275099999995,793.2240199999997,779.3458499999979,609.7631599999986,1614.4684749999997,1609.194340000001,1466.4210200000016,1446.9330550000004,1458.9191299999993,1479.5694200000016,1344.620237000001,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,7117.589980000001,7174.821980000001,7553.08598,7474.594980000002,7558.81998,7273.577580000001,7083.76296,1140.7363908926393,1118.2416701498116,1067.9222239763728,1053.9495477362066,1083.6503844065949,1056.025352810074,958.588785509832,0.134040000000823,0.1172699999988253,0.1640999999999621,0.2371100000000296,0.5539500000013504,0.0712100000000646,6.725850000000719,1013.8618478836248,962.537604959022,996.4743684479796,957.778053769538,1043.7212539650789,955.627134355378,1068.8300162558141
16,397.44632,439.5904950000004,376.37749500000064,386.4490850000011,359.29118500000004,396.51947500000006,219.447325000001,912.6570900000006,888.2011600000005,814.21508,822.0149899999997,817.7280229999997,822.4820500000005,618.9861799999999,1651.2851354999993,1639.2735699999994,1513.2034750000012,1482.2203749999999,1513.8278925000004,1521.8082249999989,1331.8612350000003,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6879.233690000001,6963.21169,7415.17469,7287.811689999999,7434.03169,7136.997289999999,6950.499810000001,1160.9854453498635,1149.0427450855514,1093.4424971582503,1078.006559354018,1107.1542667423082,1083.514021724523,963.6234828180756,0.0244000000002415,0.1987499999995634,0.0103999999992083,0.3195899999991525,0.3069100000011531,0.2957999999998719,1.705949999999575,1011.1185639194791,954.0979857638182,997.7638795433809,955.4588034252316,1039.2176153223531,949.8337019106704,1045.8170700178866
17,386.23111499999953,407.8804849999997,354.8663299999989,368.2590849999997,331.3094549999996,361.66112499999963,213.3095600000006,877.4906800000008,846.4303,767.8380600000019,765.5397899999989,756.9489600000015,775.9794599999987,576.90229,1592.3147049999989,1571.7881799999996,1486.741030000001,1428.8046264999994,1499.6667599999992,1471.6340900000005,1297.4383249999992,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,6424.017310000001,6473.885,6916.981000000002,6774.283000000001,7050.465000000002,6644.655000000001,6593.266260000002,1114.0029704663118,1102.3540100469947,1052.0499301119046,1035.2391166028822,1062.216310607815,1038.4629264587822,920.9117616252116,0.1996799999997165,0.265110000000277,0.0550499999990279,0.4876100000001315,0.0782999999992171,0.0011900000008608,1.0889700000006997,971.8181005336004,923.1490663190949,969.3370209769325,929.4553433390053,1010.1863482886827,919.8445550142272,993.4622807108921
18,336.6379050000005,332.98392499999954,303.5385900000001,298.33047500000066,287.14311,286.8839700000008,195.13416499999948,755.7841700000008,739.5191300000006,686.9970700000013,686.1963099999994,685.3377299999993,670.4700899999989,492.9355800000012,1426.7155700000003,1402.3148099999999,1302.4983499999998,1306.4419749999997,1370.0890449999997,1303.1295200000004,1233.2034299999987,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5942.213099999999,5941.942299999999,6450.458299999998,6291.632300000001,6626.8603,6177.708899999998,6013.594259999998,990.9192154700766,980.0317791257952,945.8555664787744,941.4338470447876,975.3532513522003,925.2687359607944,837.8563439195207,0.2405999999991763,0.2481800000023213,0.0944200000012642,0.0961399999996501,0.0117000000009284,0.1815800000003946,2.0831099999995786,880.2679809859868,852.8495616933945,898.5365433653689,877.231007581225,939.7547742999071,854.5560864748078,882.003728008315
19,292.38044999999875,267.5488399999995,254.65191000000053,261.45184000000063,257.5838299999996,234.46810999999977,188.71215500000108,641.608110000001,630.895599999998,578.8336499999987,603.7711799999997,614.5298700000021,567.3426899999995,485.30319999999847,1215.1263799999988,1215.5943500000003,1114.87237,1129.7032749999998,1183.1104700000005,1110.4476999999988,1160.4252500000002,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5720.43864,5767.512640000001,6292.906640000001,6076.77464,6260.484639999999,5958.372639999998,5625.405839999999,860.2333808357782,840.4039427882642,820.0781718600546,825.6159118912112,860.7087857351681,795.2318285808127,762.8508265068368,0.0058699999990494,0.0437000000001717,0.0962099999997008,0.1777299999994284,0.4391599999999016,0.0964599999988422,1.242500000000291,785.0961992586456,759.4748900526894,802.1659630973448,776.9513762723967,837.3728235005447,759.4622671928706,775.0668564555392
20,294.9385249999996,249.83327000000008,239.8809949999986,227.19105000000036,239.52549499999986,221.7858150000011,194.7827449999986,632.6020399999998,574.0419499999989,555.1680300000007,525.1069800000005,534.4456499999997,525.684940000001,467.0452499999992,1130.9222450000007,1112.3161549999995,1053.4717615000009,1005.4324749999996,1038.8204484999997,1020.86517,1021.7796049999988,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5652.500519999998,5418.58052,5964.8025199999975,5726.193520000001,5923.613519999999,5624.511720000002,4798.700870000001,812.1293821783721,768.6144270429703,755.621308464754,720.286289896404,760.200507749708,719.0861089383357,698.0026606209142,0.132951999999932,0.0059900000014749,0.0855699999992793,0.0886399999999412,0.2453799999984767,0.1999199999991106,1.6713799999997718,716.29442866667,691.2817100869154,722.8484176193227,679.5060368721978,745.983417972579,676.5389696216228,684.2643843017711
21,287.67518499999915,246.81366499999967,235.99188500000037,215.94397000000026,226.87789499999963,225.91402500000095,182.1306250000007,606.8864199999989,551.0297100000007,539.146639999999,490.4795399999985,501.0824400000001,498.1926899999999,455.7059499999996,1061.2265399999997,1022.5566749999998,969.4586449999997,918.7867299999998,953.4152650000005,924.1925649999985,957.0384450000001,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5466.66647,4999.120470000002,5843.710470000002,5401.78847,5575.28847,5234.237869999997,3908.29594,764.7403731281319,719.2838085068156,704.0391173984164,654.3216849663768,693.3153828526549,663.6932403380503,637.1524160742284,0.2341099999994185,0.1755400000001827,0.1615799999999581,0.2097200000007433,0.0803500000001804,0.0258099999991827,1.702240000000529,657.4746823029423,633.2528717692703,652.1304120020455,599.4490892192442,669.7957292769752,606.3834490683797,599.72183393121
22,231.55647500000032,217.1498900000006,205.2382549999993,200.98199000000022,208.0856160000003,189.53958499999862,203.69573800000126,503.7111800000002,472.7842099999998,452.6632200000004,443.69614,457.9949429999997,426.0508300000001,404.9222009999994,896.2888149999999,873.8453449999997,834.5289720000001,798.50385,854.4721749999999,779.9190649999991,821.8754100000006,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5323.56547,4685.313470000001,5833.696470000001,5227.26147,5248.171469999999,4891.099870000004,3504.702153,644.7343583977671,621.8765567846293,604.2786259535246,581.4071603718031,623.5289060786706,566.1680805042192,577.5444473798672,0.0171600000012404,0.0424399999992601,0.0699799999983952,0.2078999999994266,0.150179999998727,0.0585600000013073,0.6647699999994074,576.383924286559,551.9432226934822,570.4891913575599,528.2202463903855,596.3703057996723,528.0085607728114,525.8001567869585
23,188.69934000000103,201.78203900000062,182.97668049999993,207.66335900000104,208.5929470000001,182.71970750000128,201.690931000001,418.9768100000001,428.6072100000001,400.6695099999997,426.5867699999999,449.7125300000007,384.0227100000011,390.272105,757.110705,758.4781204999999,726.4282079999984,748.1576100000011,815.6358810000002,683.5079649999989,773.26829,7703.0,7703.0,7703.0,7703.0,7703.0,7703.0,7679.0,5338.419699999999,4522.293699999998,5885.5527,5139.787699999999,5020.957699999999,4866.0391,3157.908479,550.2001863702454,550.2602258740751,529.6891519288589,545.6488210951577,590.1739048944568,504.1436822302999,543.1544123831228,0.1240600000000995,0.228320000000167,0.1108880000010685,0.0114409999987401,0.1231100000004516,0.1169800000006944,0.4401399999987916,510.65174880721577,481.85079456051096,501.8697755482272,478.63552712809536,535.8101486520366,463.2409327846261,478.07150290443326
