,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive,0.5,0.8,1.0,1.2,1.5,avg,naive
,25%,25%,25%,25%,25%,25%,25%,50%,50%,50%,50%,50%,50%,50%,75%,75%,75%,75%,75%,75%,75%,count,count,count,count,count,count,count,max,max,max,max,max,max,max,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,std,std,std,std,std,std,std
decile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.8710783493096426,3.1956599659639977,2.1678896012419946,3.6110811956652946,4.280349645806986,3.0385486828950548,1.6674914147914068,3.869869129048552,5.963403139113151,4.535433784807983,6.385889974857671,7.173111611945226,5.4976069403104715,3.7997765654096134,6.656518645500886,9.212932126162084,7.96867749733172,9.96948285394652,10.865923105889392,8.750028602579324,7.809196054601107,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,46.19342598282152,39.02000831573185,39.75765686309437,39.42177445687774,42.2427741374237,38.33766989735467,34.8325473231868,4.872019600747189,6.699247780198984,5.649345670900985,7.325106030604534,8.06570389657629,6.362428712079969,5.446409311019085,0.0003220985988202,0.0004035051902414,0.0007809663531513,0.0028171007429751,0.0005936223051905,4.721325190657121e-05,0.0010375688887884,4.248573136517682,4.742748446245197,4.783202226365294,5.19989170809799,5.3325125164724625,4.60843232015314,5.299101354294526
2,1.9430392024183711,2.0036318407749305,2.161217797002799,2.460362667841507,2.8237064318589966,2.054820366789067,2.1694933826144327,4.067992721848314,4.5400017702534825,4.686803585211606,5.576163162615139,6.2383655817300445,4.648718820621514,5.041533613582411,7.124244187849621,8.199946554550671,8.191326322593696,10.266879510404308,11.481801718127077,8.57066134720841,9.312566139070832,18449.0,18449.0,18449.0,18449.0,18449.0,18449.0,18449.0,43.62603668146525,50.86060756280758,41.86523856089292,49.49330592122879,50.3800567477596,44.035593441924206,36.32024520665325,5.283416897807291,6.026161694657559,6.0990859794381915,7.236140274938487,7.942598404857876,6.156140437554787,6.839432375473739,0.0001034866800029,0.0006443822031705,0.000170272214187,0.0008013294603176,0.0007071316251548,0.0004067078451897,0.0039253390497708,4.907884766578444,5.77972072071235,5.649520478428684,6.460799928477099,6.71536755606978,5.728526246551017,6.358003602263107
3,1.7545497621490675,1.7135414797943571,1.9911855587905327,2.407742258588572,2.8233655598742446,1.994679433478011,1.339824050662188,3.883006720226314,3.805313215532746,4.393908602946176,5.142972027399551,5.901674573500153,4.307600437909072,3.5515313073332124,7.090605075301496,7.351193729944773,7.8983695204565985,9.036318148956656,10.116410668039112,7.75907806605301,8.37068798953593,18413.0,18413.0,18413.0,18413.0,18413.0,18413.0,18413.0,41.00574916855498,39.33628889884434,40.31000956068336,41.22834857643928,42.578834188002105,37.95446577859848,36.85514513443101,5.119447211174108,5.358103271074418,5.753981823855223,6.645181391513924,7.230753674552238,5.670075367656254,5.499507948940618,9.970249251312752e-05,0.0003090135232919,0.0006453224080995,1.4096750509758812e-05,0.0008400484099019,0.0004075425224193,0.0105826885960047,4.705444156130107,5.20197776385488,5.272850432702946,5.88538480849804,5.901137844497954,5.174545197530376,5.463017929385758
4,1.8808797356839908,1.9724357130624002,2.0918426408422595,2.07339834990821,2.284126441796788,1.8931517076822808,1.608524645470096,4.27817675652094,4.228181196582286,4.391620482927237,4.47473276566353,5.063069215540763,4.105917998776958,3.4875999130496305,7.509720748179353,7.542401080909865,7.680475897445836,8.149674556914327,9.023479088176217,7.339079432402922,7.812482040811608,18427.0,18427.0,18427.0,18427.0,18427.0,18427.0,18427.0,46.60435945165165,55.22181561998306,54.831831275637086,53.51221170118952,57.21895949723967,51.488459373431205,54.08093959375322,5.479083678056942,5.754178389676618,5.950709830486823,6.352513988548006,6.692740469702594,5.655560114104822,5.606131207194892,0.0007733487479689,5.326202523600917e-05,0.0001995167237904,0.0005335142271385,0.0012593306280676,0.0001148863474784,0.0103057421561221,5.222839311629285,5.747048023000759,6.06270999167703,6.54635681656159,6.509959606797542,5.832922022133333,6.326692376929903
5,2.21969325988385,2.1511832737334737,1.6889272477974504,1.7328754892166014,1.9099228515737645,1.7185171889161734,1.7252940037113524,4.713823015128351,4.549111562534064,3.8497782249484698,3.902765357795932,4.154226917433181,3.802907776132932,4.068098409420559,7.911640871963053,7.736829183631192,7.019400902013789,7.011316363632772,7.046792039657516,6.746683084753029,7.382262567739634,18439.0,18439.0,18439.0,18439.0,18439.0,18439.0,18439.0,45.35572971561529,53.82603318016178,52.61978705685711,51.08173515961521,54.17586352915702,49.49721870868491,47.7441979593091,5.586177652312234,5.531808614276664,5.0272941492624,5.192209401278216,5.376950120390938,4.885081920657258,5.650670867428329,0.0007165523373726,0.0006323199040436,6.858182457502969e-05,0.0003608775585124,0.0004982845163521,0.0011523192133438,0.0085494262598919,4.566543516902277,4.758804335290741,4.792130527519421,5.110180587907553,5.257293540925568,4.626347892870352,5.871004206701862
6,2.371474912007212,2.4859170693164456,1.895495662427567,1.8360722782651915,1.7493891459715287,1.8810583144709865,1.9555420750192607,5.365937324604902,5.111666860630907,4.132585824976848,4.03690609408571,3.98854286515689,4.130654092973417,4.623396755575534,9.349930349764028,8.566771259949899,7.759515385713684,7.1710149911084,7.1388974795151015,7.420611746223427,8.695029476392858,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,65.699959755525,81.40373942355777,61.17427349830007,65.00561550637762,63.56591959920793,66.00212137926846,59.66386949706599,6.620615565788979,6.53356213130343,5.751572441947755,5.557009113165986,5.5341470897389025,5.592695756967898,6.437249705544397,9.176078098886984e-05,0.0001603214824684,0.0005585157729191,0.0003680328164086,0.0009691706647611,0.0001215779454093,0.0084090230802676,6.431572538353542,7.320785427386398,6.26436458852684,6.52027491224136,6.563245639880546,6.447884269580517,7.050958720608806
7,2.5702502867168406,2.387352283294603,2.107681927327989,1.9002584142633816,2.0009960249475363,1.9802889050803385,1.6467500204740402,5.497339511022644,4.894128519579606,4.572203195911417,4.232391798290585,4.37631240042697,4.356884621130192,3.9455214207534426,9.585312692987053,8.71249379831927,8.266235715197931,7.629537967676032,7.62336662531492,7.728129300393265,8.717436591140835,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,34.93747216346213,42.4773604806919,35.27756083448615,38.98940826929331,35.64273455666659,37.22308959613952,33.717253988245346,6.5985651483084835,6.2994338557055585,5.91383466342122,5.635262814628297,5.760149062362614,5.617457117943385,5.852188714078016,0.0001727685537606,0.0008129436286596,0.000860822050943,1.6462075222621832e-05,0.0008755160607919,0.0007571733737229,0.0035849365947423,5.077898770254449,5.405325169699254,5.183265889162181,5.288675673289058,5.438061215331843,5.0335030976488335,5.653779351037073
8,3.1193597875356653,2.778952838975339,2.279563865376079,2.133267156471897,2.024023856416938,2.292237828566137,1.638011772300438,6.569229392670825,5.738603514642858,5.113347364965998,4.7033882824727975,4.510672675815986,4.966377815006638,3.665573655887191,11.000237655000872,9.768954466307104,9.434158469544482,8.639197887158065,8.250349538692687,8.830398642932293,8.781779102544265,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,39.163788545145856,48.553801542172046,36.75987048982031,37.20788738297041,36.38625411340112,38.53373944548705,34.86857587846796,7.675142440139417,7.2204339114901455,6.497983376923764,6.232140709292504,6.076576279890045,6.36010251640526,5.850257339266509,0.0001275953916694,0.0019495503641101,0.0002683988561332,0.0007699411340409,2.5387138726525184e-05,0.0005427207988269,0.0010514103680998,5.775858479291702,6.282129399763381,5.472637126149017,5.612303217045101,5.616493589049295,5.521323247588413,5.799157310227246
9,3.473948254076877,2.673531539906153,2.5887794752022275,2.2496153442847007,1.8689797654375597,2.444198252350721,1.182443654914155,6.9995158744643735,5.706842543139177,5.285415246138902,4.832411090075456,4.114909621080246,5.032539376639873,3.0426743379584895,11.651658833436821,9.635016321188848,9.143192764609964,8.54806469318883,7.66548873435525,9.004078970829566,7.685473374452718,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,18432.0,41.322896091830266,32.69523658770713,25.45128522373665,33.90071925994194,28.4333863060882,24.60703969190952,28.694358423129103,7.97702779095972,6.6056911204073945,6.305649039778908,5.834667582652603,5.236913416627036,6.087184631538136,5.233104380177006,0.0016988532708799,0.0005647382296958,0.0001408789317544,1.2103799928833087e-05,8.672141241771478e-05,0.0004878300405696,0.0042144831837661,5.584002787548142,4.905559208039635,4.6449310683671206,4.503694091101462,4.252714014108977,4.525756069410784,5.537908610641475
10,2.7470613053220587,2.2548066136203353,2.608103587779757,1.915492343091497,1.5563292159345476,1.9247643024054917,0.9332229205561052,5.743737074664805,4.950397968892194,4.883260444565256,4.110501908015587,3.456177907186965,4.136246417460867,2.30271247219016,9.936695155875764,8.179237388339718,7.965985065443984,7.003610909013186,6.138844199352333,7.303430471603101,4.351482855095989,18408.0,18408.0,18408.0,18408.0,18408.0,18408.0,18408.0,39.23883637997434,39.93951649356988,24.973868734045524,39.929296882815,26.286015804246304,25.511211548250746,28.737366260186526,6.938291080133775,5.799223832570642,5.802400822982608,5.076151016749836,4.385173281479985,5.207016081195843,3.5154005164209807,0.0012593360055452,0.0001149688387045,0.0014673783026703,0.0008707931984116,0.0004783643308639,4.639583217727801e-05,0.0115331659157248,5.424386245421612,4.594049204429299,4.299230720262507,4.216381279693807,3.757556053652133,4.297857438777674,4.05818140732737
