datetime,fit_0,actual_0,fit_1,actual_1,fit_2,actual_2,fit_3,actual_3,fit_4,actual_4,fit_5,actual_5,fit_6,actual_6,fit_7,actual_7,fit_8,actual_8,fit_9,actual_9,fit_10,actual_10,fit_11,actual_11,fit_12,actual_12,fit_13,actual_13,fit_14,actual_14,fit_15,actual_15,fit_16,actual_16,fit_17,actual_17,fit_18,actual_18,fit_19,actual_19,fit_20,actual_20,fit_21,actual_21,fit_22,actual_22,fit_23,actual_23
2018-02-13 00:00:00,10336.744,10551.37879,10165.676,10322.58947,10181.99,10207.63221,10364.779,10228.66728,10704.326,10493.93739,11136.959,11240.9854,11576.819,12139.22309,11933.977,12378.72625,12182.6,12362.24688,12315.986,12408.83545,12322.249,12473.09419,12240.272,12355.20816,12131.307,12162.69602,12040.395,11941.24273,11983.734,11748.96342,11974.675,11596.7368,12027.694,11569.66575,12103.951,11774.12969,12142.299,12041.30795,12095.193,12022.65577,11931.075,11819.23186,11641.854,11426.65281,11238.191,10709.78828,10813.156,10059.08486
2018-02-13 01:00:00,10164.601,10322.58947,10282.516,10207.63221,10586.311,10228.66728,10986.217,10493.93739,11406.153,11240.9854,11770.735,12139.22309,12026.708,12378.72625,12162.099,12362.24688,12193.044,12408.83545,12140.495,12473.09419,12007.941,12355.20816,11842.231,12162.69602,11687.865,11941.24273,11590.65,11748.96342,11568.161,11596.7368,11597.452,11569.66575,11654.783,11774.12969,11685.005,12041.30795,11631.389,12022.65577,11451.778,11819.23186,11158.871,11426.65281,10811.486,10709.78828,10461.957,10059.08486,10188.516,9640.141202
2018-02-13 02:00:00,10440.122,10207.63221,10653.729,10228.66728,11026.722,10493.93739,11469.654,11240.9854,11900.779,12139.22309,12242.636,12378.72625,12448.515,12362.24688,12528.618,12408.83545,12512.75,12473.09419,12427.174,12355.20816,12277.135,12162.69602,12108.0,11941.24273,11958.494,11748.96342,11879.208,11596.7368,11889.235,11569.66575,11945.873,11774.12969,11998.47,12041.30795,11978.094,12022.65577,11827.001,11819.23186,11517.963,11426.65281,11101.75,10709.78828,10685.104,10059.08486,10347.77,9640.141202,10155.006,9373.396517
2018-02-13 03:00:00,10744.512,10228.66728,11038.075,10493.93739,11419.949,11240.9854,11801.201,12139.22309,12111.668,12378.72625,12315.022,12362.24688,12405.013,12408.83545,12403.7705,12473.09419,12335.263,12355.20816,12224.918,12162.69602,12090.654,11941.24273,11981.169,11748.96342,11923.043,11596.7368,11931.456,11569.66575,11983.436,11774.12969,12008.278,12041.30795,11963.159,12022.65577,11809.96,11819.23186,11519.058,11426.65281,11085.682,10709.78828,10581.847,10059.08486,10143.266,9640.141202,9866.466,9373.396517,9802.025,9246.693164
2018-02-13 04:00:00,11202.113,10493.93739,11538.998,11240.9854,11897.602,12139.22309,12200.628,12378.72625,12401.228,12362.24688,12493.618,12408.83545,12486.925,12473.09419,12396.674,12355.20816,12248.097,12162.69602,12077.181,11941.24273,11918.826,11748.96342,11823.2,11596.7368,11808.859,11569.66575,11859.691,11774.12969,11921.233,12041.30795,11913.066,12022.65577,11806.718,11819.23186,11590.4375,11426.65281,11251.389,10709.78828,10798.713,10059.08486,10315.031,9640.141202,9944.94,9373.396517,9779.8,9246.693164,9844.69,9233.149494
2018-02-13 05:00:00,11682.806,11240.9854,11997.304,12139.22309,12260.479,12378.72625,12420.299,12362.24688,12473.161,12408.83545,12451.376,12473.09419,12369.404,12355.20816,12224.836,12162.69602,12048.653,11941.24273,11888.244,11748.96342,11782.395,11596.7368,11753.831,11569.66575,11792.249,11774.12969,11839.873,12041.30795,11824.418,12022.65577,11695.689,11819.23186,11465.838,11426.65281,11168.614,10709.78828,10826.897,10059.08486,10466.9375,9640.141202,10150.879,9373.396517,9975.488,9246.693164,9988.111,9233.149494,10182.723,9436.646968
2018-02-13 06:00:00,11838.788,12139.22309,12160.098,12378.72625,12380.164,12362.24688,12464.555,12408.83545,12425.668,12473.09419,12316.264,12355.20816,12171.146,12162.69602,12001.665,11941.24273,11847.37,11748.96342,11752.466,11596.7368,11738.564,11569.66575,11785.899,11774.12969,11848.683,12041.30795,11841.119,12022.65577,11686.718,11819.23186,11370.752,11426.65281,10952.028,10709.78828,10522.849,10059.08486,10153.067,9640.141202,9892.933,9373.396517,9773.323,9246.693164,9823.23,9233.149494,10035.332,9436.646968,10375.262,10065.82654
2018-02-13 07:00:00,12084.651,12378.72625,12378.709,12362.24688,12547.946,12408.83545,12578.293,12473.09419,12492.941,12355.20816,12342.766,12162.69602,12163.313,11941.24273,11979.187,11748.96342,11838.169,11596.7368,11775.394,11569.66575,11787.084,11774.12969,11824.957,12041.30795,11830.923,12022.65577,11729.514,11819.23186,11467.533,11426.65281,11062.072,10709.78828,10588.926,10059.08486,10157.26,9640.141202,9846.638,9373.396517,9710.3545,9246.693164,9757.182,9233.149494,9972.943,9436.646968,10314.726,10065.82654,10726.552,10811.20575
2018-02-13 08:00:00,12337.353,12362.24688,12416.322,12408.83545,12389.48,12473.09419,12275.551,12355.20816,12113.978,12162.69602,11941.029,11941.24273,11782.844,11748.96342,11665.241,11596.7368,11613.886,11569.66575,11624.815,11774.12969,11652.6875,12041.30795,11635.958,12022.65577,11531.479,11819.23186,11320.583,11426.65281,11006.395,10709.78828,10644.196,10059.08486,10305.201,9640.141202,10073.746,9373.396517,10003.889,9246.693164,10127.564,9233.149494,10412.605,9436.646968,10789.269,10065.82654,11173.61,10811.20575,11494.164,10862.27064
2018-02-13 09:00:00,11931.595,12408.83545,11898.325,12473.09419,11807.391,12355.20816,11690.177,12162.69602,11591.813,11941.24273,11541.321,11748.96342,11543.284,11596.7368,11587.31,11569.66575,11659.921,11774.12969,11729.439,12041.30795,11745.545,12022.65577,11658.577,11819.23186,11447.527,11426.65281,11130.605,10709.78828,10749.049,10059.08486,10382.095,9640.141202,10108.752,9373.396517,9995.473,9246.693164,10067.698,9233.149494,10325.952,9436.646968,10712.835,10065.82654,11136.144,10811.20575,11494.399,10862.27064,11720.585,10757.91424
