datetime,fit_0,actual_0,fit_1,actual_1,fit_2,actual_2,fit_3,actual_3,fit_4,actual_4,fit_5,actual_5,fit_6,actual_6,fit_7,actual_7,fit_8,actual_8,fit_9,actual_9,fit_10,actual_10,fit_11,actual_11,fit_12,actual_12,fit_13,actual_13,fit_14,actual_14,fit_15,actual_15,fit_16,actual_16,fit_17,actual_17,fit_18,actual_18,fit_19,actual_19,fit_20,actual_20,fit_21,actual_21,fit_22,actual_22,fit_23,actual_23
2018-02-13 00:00:00,10835.679,10551.37879,10635.777,10322.58947,10573.611,10207.63221,10658.24,10228.66728,10919.043,10493.93739,11309.539,11240.9854,11709.408,12139.22309,11966.294,12378.72625,12060.316,12362.24688,12093.201,12408.83545,12074.594,12473.09419,11982.557,12355.20816,11838.889,12162.69602,11677.179,11941.24273,11524.425,11748.96342,11386.047,11596.7368,11261.561,11569.66575,11172.83,11774.12969,11090.893,12041.30795,10926.307,12022.65577,10677.434,11819.23186,10329.764,11426.65281,9890.5,10709.78828,9448.379,10059.08486
2018-02-13 01:00:00,10659.649,10322.58947,10600.462,10207.63221,10689.931,10228.66728,10990.0625,10493.93739,11436.241,11240.9854,11825.588,12139.22309,12048.992,12378.72625,12146.261,12362.24688,12172.945,12408.83545,12130.777,12473.09419,11986.947,12355.20816,11781.326,12162.69602,11604.758,11941.24273,11488.249,11748.96342,11407.707,11596.7368,11354.013,11569.66575,11295.035,11774.12969,11205.355,12041.30795,11097.52,12022.65577,10876.318,11819.23186,10494.668,11426.65281,10005.96,10709.78828,9536.951,10059.08486,9181.912,9640.141202
2018-02-13 02:00:00,10564.277,10207.63221,10609.394,10228.66728,10833.701,10493.93739,11203.739,11240.9854,11610.024,12139.22309,11885.983,12378.72625,12008.773,12362.24688,12060.084,12408.83545,12035.046,12473.09419,11941.663,12355.20816,11796.494,12162.69602,11640.313,11941.24273,11484.061,11748.96342,11326.249,11596.7368,11180.526,11569.66575,11072.5,11774.12969,10972.685,12041.30795,10801.758,12022.65577,10564.057,11819.23186,10227.7295,11426.65281,9779.456,10709.78828,9304.861,10059.08486,8904.13,9640.141202,8634.479,9373.396517
2018-02-13 03:00:00,10790.535,10228.66728,11140.568,10493.93739,11596.283,11240.9854,11945.763,12139.22309,12119.61,12378.72625,12202.675,12362.24688,12233.983,12408.83545,12169.811,12473.09419,11985.6875,12355.20816,11761.562,12162.69602,11576.696,11941.24273,11464.199,11748.96342,11388.086,11596.7368,11346.517,11569.66575,11299.197,11774.12969,11223.494,12041.30795,11136.893,12022.65577,10952.709,11819.23186,10620.887,11426.65281,10210.0,10709.78828,9836.268,10059.08486,9552.744,9640.141202,9370.75,9373.396517,9289.196,9246.693164
2018-02-13 04:00:00,10907.128,10493.93739,11326.174,11240.9854,11747.214,12139.22309,11999.693,12378.72625,12087.073,12362.24688,12120.203,12408.83545,12095.33,12473.09419,11980.107,12355.20816,11803.016,12162.69602,11633.51,11941.24273,11475.231,11748.96342,11315.796,11596.7368,11169.579,11569.66575,11072.506,11774.12969,10987.618,12041.30795,10829.453,12022.65577,10600.067,11819.23186,10277.316,11426.65281,9864.119,10709.78828,9444.7,10059.08486,9113.36,9640.141202,8897.546,9373.396517,8792.857,9246.693164,8828.494,9233.149494
2018-02-13 05:00:00,11728.177,11240.9854,12023.363,12139.22309,12146.208,12378.72625,12167.801,12362.24688,12147.638,12408.83545,12078.478,12473.09419,11943.185,12355.20816,11746.439,12162.69602,11551.226,11941.24273,11426.614,11748.96342,11335.807,11596.7368,11273.606,11569.66575,11227.941,11774.12969,11183.622,12041.30795,11140.583,12022.65577,10981.964,11819.23186,10662.642,11426.65281,10246.903,10709.78828,9866.943,10059.08486,9590.947,9640.141202,9446.103,9373.396517,9406.815,9246.693164,9481.862,9233.149494,9724.984,9436.646968
2018-02-13 06:00:00,11858.788,12139.22309,12065.609,12378.72625,12104.043,12362.24688,12072.721,12408.83545,11998.922,12473.09419,11877.846,12355.20816,11737.544,12162.69602,11586.184,11941.24273,11426.97,11748.96342,11262.63,11596.7368,11101.533,11569.66575,10983.476,11774.12969,10912.367,12041.30795,10806.356,12022.65577,10630.945,11819.23186,10326.553,11426.65281,9912.18,10709.78828,9496.17,10059.08486,9184.248,9640.141202,8985.164,9373.396517,8911.904,9246.693164,8973.372,9233.149494,9198.703,9436.646968,9568.936,10065.82654
2018-02-13 07:00:00,12274.255,12378.72625,12273.083,12362.24688,12228.587,12408.83545,12130.52,12473.09419,11960.234,12355.20816,11725.201,12162.69602,11523.01,11941.24273,11407.63,11748.96342,11330.764,11596.7368,11274.644,11569.66575,11224.895,11774.12969,11175.809,12041.30795,11125.142,12022.65577,10970.693,11819.23186,10661.177,11426.65281,10251.089,10709.78828,9874.549,10059.08486,9607.642,9640.141202,9473.294,9373.396517,9441.083,9246.693164,9532.763,9233.149494,9806.884,9436.646968,10225.062,10065.82654,10588.017,10811.20575
2018-02-13 08:00:00,12223.213,12362.24688,12165.755,12408.83545,12071.82,12473.09419,11933.32,12355.20816,11762.409,12162.69602,11566.33,11941.24273,11387.959,11748.96342,11239.939,11596.7368,11103.005,11569.66575,10996.646,11774.12969,10923.061,12041.30795,10817.939,12022.65577,10637.972,11819.23186,10327.988,11426.65281,9912.414,10709.78828,9506.557,10059.08486,9202.2295,9640.141202,9008.831,9373.396517,8936.352,9246.693164,9000.177,9233.149494,9250.055,9436.646968,9669.641,10065.82654,10138.11,10811.20575,10459.328,10862.27064
2018-02-13 09:00:00,12322.561,12408.83545,12226.824,12473.09419,12058.649,12355.20816,11822.744,12162.69602,11593.032,11941.24273,11435.425,11748.96342,11347.27,11596.7368,11318.781,11569.66575,11288.07,11774.12969,11253.712,12041.30795,11219.144,12022.65577,11063.046,11819.23186,10737.01,11426.65281,10314.198,10709.78828,9934.315,10059.08486,9673.188,9640.141202,9537.2705,9373.396517,9496.309,9246.693164,9579.713,9233.149494,9859.474,9436.646968,10302.921,10065.82654,10723.494,10811.20575,10965.666,10862.27064,11051.358,10757.91424
2018-02-13 10:00:00,12173.16,12473.09419,12041.481,12355.20816,11874.811,12162.69602,11676.58,11941.24273,11467.169,11748.96342,11272.202,11596.7368,11117.799,11569.66575,11024.331,11774.12969,10953.968,12041.30795,10857.951,12022.65577,10703.884,11819.23186,10419.272,11426.65281,10016.338,10709.78828,9605.319,10059.08486,9291.791,9640.141202,9104.31,9373.396517,9034.111,9246.693164,9094.696,9233.149494,9343.673,9436.646968,9774.014,10065.82654,10273.693,10811.20575,10663.719,10862.27064,10858.783,10757.91424,10916.45,10768.36054
